fecha,etapa,bolson,camion,peso,cartonero,legacyId,predio,material
2021-07-30,E5,79.0,,63,COMPA1275,1371,SAAVEDRA,Mezcla B
2021-07-30,E5,79.0,,26,COMPA1275,1371,SAAVEDRA,Mezcla B
2021-07-30,E5,79.0,,55,COMPA1275,1371,SAAVEDRA,Mezcla B
2021-07-30,E5,81.0,,61,COMPA1304,1376,SAAVEDRA,Mezcla B
2021-07-30,E5,81.0,,57,COMPA1304,1376,SAAVEDRA,Mezcla B
2021-07-30,E5,81.0,,97,COMPA1304,1376,SAAVEDRA,Mezcla B
2021-07-30,E5,82.0,,41,COMPA1443,1381,SAAVEDRA,Mezcla B
2021-07-30,E5,82.0,,35,COMPA1443,1381,SAAVEDRA,Mezcla B
2021-07-30,E5,98.0,,34,COMPA2070,1416,SAAVEDRA,Mezcla B
2021-07-30,E5,98.0,,35,COMPA2070,1416,SAAVEDRA,Mezcla B
2021-07-30,E5,105.0,,76,COMPA943,4990,SAAVEDRA,Mezcla B
2021-07-30,E5,105.0,,50,COMPA943,4990,SAAVEDRA,Mezcla B
2021-07-30,E5,105.0,,51,COMPA943,4990,SAAVEDRA,Mezcla B
2021-07-30,E5,105.0,,32,COMPA943,4990,SAAVEDRA,Mezcla B
2021-07-30,E5,75.0,,75,COMPA744,1363,SAAVEDRA,Mezcla B
2021-07-30,E5,75.0,,57,COMPA744,1363,SAAVEDRA,Mezcla B
2021-07-30,E5,75.0,,52,COMPA744,1363,SAAVEDRA,Mezcla B
2021-07-30,E5,75.0,,54,COMPA744,1363,SAAVEDRA,Mezcla B
2021-07-30,E5,4.0,,29,COMPA84,1338,SAAVEDRA,Mezcla B
2021-07-30,E5,7.0,,68,COMPA86,1341,SAAVEDRA,Mezcla B
2021-07-30,E5,13.0,,33,COMPA2095,7056,SAAVEDRA,Mezcla B
2021-07-30,E5,17.0,,43,COMPA382,1357,SAAVEDRA,Mezcla B
2021-07-30,E5,21.0,,119,COMPA638,1360,SAAVEDRA,Mezcla B
2021-07-30,E5,32.0,,33,COMPA1302,1375,SAAVEDRA,Mezcla B
2021-07-30,E5,33.0,,52,COMPA1306,1649,SAAVEDRA,Mezcla B
2021-07-30,E5,35.0,,51,COMPA1305,1377,SAAVEDRA,Mezcla B
2021-07-30,E5,35.0,,58,COMPA1305,1377,SAAVEDRA,Mezcla B
2021-07-30,E5,39.0,,38,COMPA1491,1385,SAAVEDRA,Mezcla B
2021-07-30,E5,48.0,,73,COMPA1683,1395,SAAVEDRA,Mezcla B
2021-07-30,E5,53.0,,40,COMPA1806,1407,SAAVEDRA,Mezcla B
2021-07-30,E5,57.0,,39,COMPA2038,1414,SAAVEDRA,Mezcla B
2021-07-30,E5,58.0,,55,COMPA2052,1415,SAAVEDRA,Mezcla B
2021-07-30,E5,59.0,,74,COMPA2073,1417,SAAVEDRA,Mezcla B
2021-07-30,E5,61.0,,82,COMPA2123,1418,SAAVEDRA,Mezcla B
2021-07-30,E5,62.0,,49,COMPA2239,1421,SAAVEDRA,Mezcla B
2021-07-30,E10,71.0,,30,COMPA278,1596,SAAVEDRA,Mezcla B
2021-07-30,E10,93.0,,29,COMPA2,1580,SAAVEDRA,Mezcla B
2021-07-30,E10,99.0,,60,COMPA424,1606,SAAVEDRA,Mezcla B
2021-07-30,E10,108.0,,45,COMPA727,1624,SAAVEDRA,Mezcla B
2021-07-30,E10,123.0,,27,COMPA1685,1669,SAAVEDRA,Mezcla B
2021-07-30,E10,125.0,,58,COMPA1795,1674,SAAVEDRA,Mezcla B
2021-07-30,E10,126.0,,88,COMPA1849,1677,SAAVEDRA,Mezcla B
2021-07-30,E10,128.0,,61,COMPA1910,1683,SAAVEDRA,Mezcla B
2021-07-30,E10,184.0,,72,COMPA2181,4959,SAAVEDRA,Mezcla B
2021-07-30,E10,49.0,,70,COMPA7,1582,SAAVEDRA,Mezcla B
2021-07-30,E10,53.0,,79,COMPA206,1592,SAAVEDRA,Mezcla B
2021-07-30,E10,54.0,,86,COMPA205,1591,SAAVEDRA,Mezcla B
2021-07-30,E10,57.0,,89,COMPA508,1613,SAAVEDRA,Mezcla B
2021-07-30,E10,72.0,,28,COMPA1590,1663,SAAVEDRA,Mezcla B
2021-07-30,E10,75.0,,38,COMPA1902,1682,SAAVEDRA,Mezcla B
2021-07-30,E10,76.0,,97,COMPA1930,1681,SAAVEDRA,Mezcla B
2021-07-30,E10,82.0,,45,COMPA2023,1700,SAAVEDRA,Mezcla B
2021-07-30,E10,82.0,,35,COMPA2023,1700,SAAVEDRA,Mezcla B
2021-07-30,E10,88.0,,57,COMPA2163,1707,SAAVEDRA,Mezcla B
2021-07-30,E10,88.0,,58,COMPA2163,1707,SAAVEDRA,Mezcla B
2021-07-30,E10,151.0,,40,COMPA1865,4930,SAAVEDRA,Mezcla B
2021-07-30,E10,151.0,,39,COMPA1865,4930,SAAVEDRA,Mezcla B
2021-07-30,E10,187.0,,67,COMPA1003,5341,SAAVEDRA,Mezcla B
2021-07-30,E10,3.0,,30,COMPA201,1590,SAAVEDRA,Mezcla B
2021-07-30,E10,3.0,,45,COMPA201,1590,SAAVEDRA,Mezcla B
2021-07-30,E10,10.0,,35,COMPA385,1601,SAAVEDRA,Mezcla B
2021-07-30,E10,14.0,,62,COMPA475,1608,SAAVEDRA,Mezcla B
2021-07-30,E10,14.0,,40,COMPA475,1608,SAAVEDRA,Mezcla B
2021-07-30,E10,17.0,,52,COMPA495,1611,SAAVEDRA,Mezcla B
2021-07-30,E10,17.0,,27,COMPA495,1611,SAAVEDRA,Mezcla B
2021-07-30,E10,29.0,,58,COMPA1164,1639,SAAVEDRA,Mezcla B
2021-07-30,E10,35.0,,67,COMPA1809,1675,SAAVEDRA,Mezcla B
2021-07-30,E10,35.0,,64,COMPA1809,1675,SAAVEDRA,Mezcla B
2021-07-30,E10,37.0,,44,COMPA1884,1678,SAAVEDRA,Mezcla B
2021-07-30,E10,44.0,,24,COMPA2194,1709,SAAVEDRA,Mezcla B
2021-07-30,E10,50.0,,60,COMPA8,1583,SAAVEDRA,Mezcla B
2021-07-30,E10,50.0,,58,COMPA8,1583,SAAVEDRA,Mezcla B
2021-07-30,E10,159.0,,62,COMPA1486,6261,SAAVEDRA,Mezcla B
2021-07-30,E10,215.0,,97,COMPA496,6315,SAAVEDRA,Mezcla B
2021-07-30,E10,219.0,,21,COMPA1222,5509,SAAVEDRA,Mezcla B
2021-07-30,EVU,74.0,,58,COMPA1618,5030,SAAVEDRA,Mezcla B
2021-07-30,EVU,74.0,,118,COMPA1618,5030,SAAVEDRA,Mezcla B
2021-07-30,EVU,74.0,,96,COMPA1618,5030,SAAVEDRA,Mezcla B
2021-07-30,EVU,74.0,,55,COMPA1618,5030,SAAVEDRA,Mezcla B
2021-07-30,EVU,122.0,,79,COMPA310,3661,SAAVEDRA,Mezcla B
2021-07-30,EVU,122.0,,60,COMPA310,3661,SAAVEDRA,Mezcla B
2021-07-30,EVU,123.0,,54,COMPA312,3662,SAAVEDRA,Mezcla B
2021-07-30,EVU,123.0,,55,COMPA312,3662,SAAVEDRA,Mezcla B
2021-07-30,EVU,145.0,,65,COMPA1611,5632,SAAVEDRA,Mezcla B
2021-07-30,EVU,145.0,,30,COMPA1611,5632,SAAVEDRA,Mezcla B
2021-07-30,EVU,167.0,,41,COMPA908,7076,SAAVEDRA,Mezcla B
2021-07-30,EVU,167.0,,35,COMPA908,7076,SAAVEDRA,Mezcla B
2021-07-30,EVU,167.0,,90,COMPA908,7076,SAAVEDRA,Mezcla B
2021-07-30,EVU,167.0,,50,COMPA908,7076,SAAVEDRA,Mezcla B
2021-07-30,EVU,167.0,,40,COMPA908,7076,SAAVEDRA,Mezcla B
2021-07-30,EVU,167.0,,80,COMPA908,7076,SAAVEDRA,Mezcla B
2021-07-30,EVU,82.0,,119,COMPA137,6480,SAAVEDRA,Mezcla B
2021-07-30,EVU,82.0,,23,COMPA137,6480,SAAVEDRA,Mezcla B
2021-07-30,EVU,82.0,,98,COMPA137,6480,SAAVEDRA,Chatarra
2021-07-30,EVU,113.0,,147,COMPA224,3655,SAAVEDRA,Mezcla B
2021-07-30,EVU,133.0,,75,COMPA1010,3667,SAAVEDRA,Mezcla B
2021-07-30,EVU,133.0,,99,COMPA1010,3667,SAAVEDRA,Mezcla B
2021-07-30,EVU,135.0,,85,COMPA1132,5551,SAAVEDRA,Mezcla B
2021-07-30,EVU,147.0,,68,COMPA1738,3675,SAAVEDRA,Mezcla B
2021-07-30,EVU,147.0,,26,COMPA1738,3675,SAAVEDRA,Mezcla B
2021-07-30,EVU,150.0,,54,COMPA1897,5344,SAAVEDRA,Mezcla B
2021-07-30,EVU,150.0,,65,COMPA1897,5344,SAAVEDRA,Mezcla B
2021-07-30,EVU,151.0,,66,COMPA1957,6143,SAAVEDRA,Mezcla B
2021-07-30,EVU,151.0,,68,COMPA1957,6143,SAAVEDRA,Mezcla B
2021-07-30,EVU,154.0,,73,COMPA1998,3678,SAAVEDRA,Mezcla B
2021-07-30,EVU,154.0,,31,COMPA1998,3678,SAAVEDRA,Mezcla B
2021-07-30,EVU,154.0,,49,COMPA1998,3678,SAAVEDRA,Mezcla B
2021-07-30,EVU,155.0,,105,COMPA2051,3676,SAAVEDRA,Mezcla B
2021-07-30,EVU,1.0,,34,COMPA4,1839,SAAVEDRA,Mezcla B
2021-07-30,EVU,5.0,,16,COMPA434,1828,SAAVEDRA,Mezcla B
2021-07-30,EVU,5.0,,24,COMPA434,1828,SAAVEDRA,Mezcla B
2021-07-30,EVU,12.0,,22,COMPA1043,1845,SAAVEDRA,Mezcla B
2021-07-30,EVU,12.0,,55,COMPA1043,1845,SAAVEDRA,Mezcla B
2021-07-30,EVU,12.0,,46,COMPA1043,1845,SAAVEDRA,Mezcla B
2021-07-30,EVU,20.0,,76,COMPA1639,1829,SAAVEDRA,Mezcla B
2021-07-30,EVU,20.0,,71,COMPA1639,1829,SAAVEDRA,Mezcla B
2021-07-30,EVU,21.0,,31,COMPA1728,1830,SAAVEDRA,Mezcla B
2021-07-30,EVU,22.0,,51,COMPA1733,5633,SAAVEDRA,Mezcla B
2021-07-30,EVU,22.0,,23,COMPA1733,5633,SAAVEDRA,Mezcla B
2021-07-30,EVU,28.0,,37,COMPA2058,1855,SAAVEDRA,Mezcla B
2021-07-30,EVU,28.0,,34,COMPA2058,1855,SAAVEDRA,Mezcla B
2021-07-30,E13,141.0,,19,COMPA840,4965,SAAVEDRA,Mezcla B
2021-07-30,E13,141.0,,32,COMPA840,4965,SAAVEDRA,Mezcla B
2021-07-30,E13,141.0,,12,COMPA840,4965,SAAVEDRA,Mezcla B
2021-07-30,E13,141.0,,24,COMPA840,4965,SAAVEDRA,Mezcla B
2021-07-30,E13,147.0,,22,COMPA1058,5530,SAAVEDRA,Mezcla B
2021-07-30,E13,167.0,,22,COMPA1524,1808,SAAVEDRA,Mezcla B
2021-07-30,E13,179.0,,10,COMPA1655,5346,SAAVEDRA,Mezcla B
2021-07-30,E13,179.0,,50,COMPA1655,5346,SAAVEDRA,Mezcla B
2021-07-30,E13,184.0,,90,COMPA1786,1814,SAAVEDRA,Vidrio B
2021-07-30,E13,211.0,,42,COMPA2364,2246,SAAVEDRA,Mezcla B
2021-07-30,E13,77.0,,24,COMPA2178,1774,SAAVEDRA,Mezcla B
2021-07-30,E13,139.0,,33,COMPA2307,1797,SAAVEDRA,Mezcla B
2021-07-30,E13,139.0,,49,COMPA2307,1797,SAAVEDRA,Mezcla B
2021-07-30,E13,6.0,,39,COMPA169,1716,SAAVEDRA,Mezcla B
2021-07-30,E13,42.0,,8,COMPA1451,1745,SAAVEDRA,Mezcla B
2021-07-30,E13,111.0,,81,COMPA1081,5669,SAAVEDRA,Mezcla B
2021-07-30,E13,126.0,,44,COMPA566,2226,SAAVEDRA,Mezcla B
2021-07-30,E13,150.0,,16,COMPA1170,4970,SAAVEDRA,Mezcla B
2021-07-30,E13,165.0,,16,COMPA1504,1806,SAAVEDRA,Mezcla B
2021-07-30,E13,171.0,,60,COMPA1578,1791,SAAVEDRA,Mezcla B
2021-07-30,E13,178.0,,8,COMPA1652,1812,SAAVEDRA,Mezcla B
2021-07-30,E13,183.0,,23,COMPA1678,5539,SAAVEDRA,Mezcla B
2021-07-30,E13,187.0,,34,COMPA1835,5541,SAAVEDRA,Mezcla B
2021-07-30,E13,190.0,,50,COMPA1989,2250,SAAVEDRA,Mezcla B
2021-07-30,E13,208.0,,29,COMPA2270,2259,SAAVEDRA,Mezcla B
2021-07-30,E13,208.0,,25,COMPA2270,2259,SAAVEDRA,Mezcla B
2021-07-30,E13,234.0,,71,COMPA272,6695,SAAVEDRA,Mezcla B
2021-07-30,E13,119.0,,33,COMPA388,1792,SAAVEDRA,Mezcla B
2021-07-30,E13,125.0,,42,COMPA561,4962,SAAVEDRA,Mezcla B
2021-07-30,E13,127.0,,72,COMPA571,2227,SAAVEDRA,Mezcla B
2021-07-30,E13,132.0,,142,COMPA615,5450,SAAVEDRA,Mezcla B
2021-07-30,E13,132.0,,44,COMPA615,5450,SAAVEDRA,Mezcla B
2021-07-30,E13,134.0,,26,COMPA621,5524,SAAVEDRA,Mezcla B
2021-07-30,E13,166.0,,48,COMPA1379,5668,SAAVEDRA,Mezcla B
2021-07-30,E13,181.0,,83,COMPA1658,2242,SAAVEDRA,Mezcla B
2021-07-30,E13,181.0,,33,COMPA1658,2242,SAAVEDRA,Mezcla B
2021-07-30,E13,202.0,,44,COMPA2209,5351,SAAVEDRA,Mezcla B
2021-07-30,E13,206.0,,57,COMPA2218,1825,SAAVEDRA,Mezcla B
2021-07-30,E13,206.0,,53,COMPA2218,1825,SAAVEDRA,Mezcla B
2021-07-30,E13,206.0,,47,COMPA2218,1825,SAAVEDRA,Mezcla B
2021-07-30,E13,220.0,,52,COMPA389,6574,SAAVEDRA,Vidrio B
2021-07-30,E13,121.0,,53,COMPA2295,1793,SAAVEDRA,Mezcla B
2021-07-30,E13,121.0,,53,COMPA2295,1793,SAAVEDRA,Mezcla B
2021-07-30,E13,121.0,,44,COMPA2295,1793,SAAVEDRA,Mezcla B
2021-07-30,E13,13.0,,41,COMPA547,1723,SAAVEDRA,Mezcla B
2021-07-30,E13,34.0,,98,COMPA1196,5226,SAAVEDRA,Mezcla B
2021-07-30,E13,40.0,,44,COMPA1444,1743,SAAVEDRA,Mezcla B
2021-07-30,E13,44.0,,55,COMPA1452,1858,SAAVEDRA,Mezcla B
2021-07-30,E13,47.0,,59,COMPA1481,1750,SAAVEDRA,Mezcla B
2021-07-30,E13,56.0,,49,COMPA1645,1758,SAAVEDRA,Mezcla B
2021-07-30,E13,68.0,,21,COMPA1899,1779,SAAVEDRA,Mezcla B
2021-07-30,E13,92.0,,69,COMPA669,5526,SAAVEDRA,Mezcla B
2021-07-30,E13,152.0,,76,COMPA1240,4972,SAAVEDRA,Mezcla B
2021-07-30,E13,161.0,,21,COMPA1448,4973,SAAVEDRA,Mezcla B
2021-07-30,E13,161.0,,49,COMPA1448,4973,SAAVEDRA,Mezcla B
2021-07-30,E13,203.0,,31,COMPA2210,5546,SAAVEDRA,Mezcla B
2021-07-30,E13,224.0,,57,COMPA597,6376,SAAVEDRA,Mezcla B
2021-07-30,E13,224.0,,80,COMPA597,6376,SAAVEDRA,Mezcla B
2021-07-30,E13,12.0,,18,COMPA537,1722,SAAVEDRA,Mezcla B
2021-07-30,E13,34.0,,55,COMPA1196,5226,SAAVEDRA,Mezcla B
2021-07-30,E13,43.0,,53,COMPA1454,1746,SAAVEDRA,Mezcla B
2021-07-30,E13,63.0,,9,COMPA1777,1781,SAAVEDRA,Mezcla B
2021-07-30,E13,73.0,,116,COMPA1994,4833,SAAVEDRA,Mezcla B
2021-07-30,E13,194.0,,87,COMPA2089,2254,SAAVEDRA,Mezcla B
2021-07-30,E13,9.0,,21,COMPA364,1718,SAAVEDRA,Mezcla B
2021-07-30,E13,9.0,,20,COMPA364,1718,SAAVEDRA,Mezcla B
2021-07-30,E13,16.0,,21,COMPA1588,1755,SAAVEDRA,Mezcla B
2021-07-30,E13,23.0,,47,COMPA786,1731,SAAVEDRA,Mezcla B
2021-07-30,E13,26.0,,20,COMPA862,5228,SAAVEDRA,Mezcla B
2021-07-30,E13,27.0,,32,COMPA872,1734,SAAVEDRA,Mezcla B
2021-07-30,E13,55.0,,15,COMPA1637,1778,SAAVEDRA,Mezcla B
2021-07-30,E13,59.0,,25,COMPA1697,1761,SAAVEDRA,Mezcla B
2021-07-30,E13,64.0,,56,COMPA1787,1765,SAAVEDRA,Mezcla B
2021-07-30,E13,85.0,,45,COMPA2351,5452,SAAVEDRA,Mezcla B
2021-07-30,E13,88.0,,53,COMPA1736,2247,SAAVEDRA,Chatarra
2021-07-30,E13,241.0,,61,COMPA836,6718,SAAVEDRA,Mezcla B
2021-07-30,E13,242.0,,57,COMPA2091,6734,SAAVEDRA,Mezcla B
2021-07-30,E13,244.0,,24,COMPA683,6508,SAAVEDRA,Mezcla B
2021-07-30,Avellaneda (A),3.0,,125,COMPA1945,1965,AVELLANEDA,TELA
2021-07-30,Avellaneda (A),53.0,,70,COMPA1116,LE316,AVELLANEDA,TELA
2021-07-30,Avellaneda (A),92.0,,30,COMPA123,2049,AVELLANEDA,TELA
2021-07-30,Avellaneda (A),116.0,,40,COMPA1111,2055,AVELLANEDA,TELA
2021-07-30,Avellaneda (A),120.0,,30,COMPA643,2029,AVELLANEDA,TELA
2021-07-30,Avellaneda (A),125.0,,300,COMPA1718,LE413 ,AVELLANEDA,TELA
2021-07-30,Avellaneda (C),4.0,,132,COMPA103,1966,AVELLANEDA,TELA
2021-07-30,Avellaneda (C),109.0,,162,COMPA404,LE361,AVELLANEDA,TELA
2021-07-30,Avellaneda (C),128.0,,51,COMPA132,6256,AVELLANEDA,TELA
2021-07-30,Avellaneda (C),147.0,,130,COMPA2330,LE507,AVELLANEDA,TELA
2021-07-30,Avellaneda (C),151.0,,251,COMPA2312,1998,AVELLANEDA,TELA
2021-07-30,Avellaneda (D),20.0,,100,COMPA644,2009,AVELLANEDA,TELA
2021-07-30,Avellaneda (D),160.0,,100,COMPA2286,LE930,AVELLANEDA,TELA
2021-07-30,Avellaneda (F),22.0,,364,COMPA1348,2018,AVELLANEDA,TELA
2021-07-30,Avellaneda (F),32.0,,185,COMPA1343,2041,AVELLANEDA,TELA
2021-07-30,Avellaneda (E),70.0,,70,COMPA2381,LE333,AVELLANEDA,TELA
2021-07-30,Avellaneda (B),139.0,,220,COMPA2375,LE451,AVELLANEDA,TELA
2021-07-30,R1,86.0,,34,COMPA2281,SINLE,BARRACAS,Mezcla B
2021-07-30,R1,4.0,,30,COMPA2285,2269,BARRACAS,Mezcla B
2021-07-30,R1,4.0,,32,COMPA2285,2269,BARRACAS,Mezcla B
2021-07-30,R1,8.0,,31,COMPA107,2310,BARRACAS,Mezcla B
2021-07-30,R1,8.0,,24,COMPA107,2310,BARRACAS,Mezcla B
2021-07-30,R1,8.0,,40,COMPA107,2310,BARRACAS,Mezcla B
2021-07-30,R1,10.0,,44,COMPA345,2281,BARRACAS,Mezcla B
2021-07-30,R1,11.0,,60,COMPA384,LE1,BARRACAS,Mezcla B
2021-07-30,R1,11.0,,31,COMPA384,LE1,BARRACAS,Mezcla B
2021-07-30,R1,13.0,,28,COMPA627,2285,BARRACAS,Mezcla B
2021-07-30,R1,14.0,,22,COMPA629,2286,BARRACAS,Mezcla B
2021-07-30,R1,17.0,,35,COMPA642,2287,BARRACAS,Mezcla B
2021-07-30,R1,17.0,,16,COMPA642,2287,BARRACAS,Mezcla B
2021-07-30,R1,18.0,,56,COMPA698,2288,BARRACAS,Mezcla B
2021-07-30,R1,31.0,,15,COMPA1055,5815,BARRACAS,Mezcla B
2021-07-30,R1,36.0,,34,COMPA1301,2303,BARRACAS,Mezcla B
2021-07-30,R1,36.0,,25,COMPA1301,2303,BARRACAS,Mezcla B
2021-07-30,R1,39.0,,6,COMPA1373,2308,BARRACAS,Mezcla B
2021-07-30,R1,44.0,,31,COMPA1668,6622,BARRACAS,Mezcla B
2021-07-30,R1,46.0,,33,COMPA1684,5866,BARRACAS,Mezcla B
2021-07-30,R1,47.0,,32,COMPA1713,2316,BARRACAS,Mezcla B
2021-07-30,R1,47.0,,52,COMPA1713,2316,BARRACAS,Mezcla B
2021-07-30,R1,49.0,,26,COMPA1758,2318,BARRACAS,Mezcla B
2021-07-30,R1,49.0,,11,COMPA1758,2318,BARRACAS,Mezcla B
2021-07-30,R1,50.0,,21,COMPA1762,2319,BARRACAS,Mezcla B
2021-07-30,R1,50.0,,22,COMPA1762,2319,BARRACAS,Mezcla B
2021-07-30,R1,56.0,,20,COMPA2021,2325,BARRACAS,Mezcla B
2021-07-30,R1,59.0,,23,COMPA2226,5812,BARRACAS,Mezcla B
2021-07-30,R1,62.0,,56,COMPA377,LE4,BARRACAS,Mezcla B
2021-07-30,R1,64.0,,27,COMPA1761,LE6,BARRACAS,Mezcla B
2021-07-30,R1,65.0,,15,COMPA921,LE7,BARRACAS,Mezcla B
2021-07-30,R1,71.0,,26,COMPA222,2277,BARRACAS,Mezcla B
2021-07-30,R1,72.0,,28,COMPA895,2291,BARRACAS,Mezcla B
2021-07-30,R1,77.0,,23,COMPA2017,2323,BARRACAS,Mezcla B
2021-07-30,R1,8.0,,9,COMPA107,2310,BARRACAS,Vidrio B
2021-07-30,R1,13.0,,12,COMPA627,2285,BARRACAS,Vidrio B
2021-07-30,R1,14.0,,11,COMPA629,2286,BARRACAS,Vidrio B
2021-07-30,R1,36.0,,21,COMPA1301,2303,BARRACAS,Vidrio B
2021-07-30,R1,56.0,,12,COMPA2021,2325,BARRACAS,Vidrio B
2021-07-30,R1,71.0,,26,COMPA222,2277,BARRACAS,Vidrio B
2021-07-30,Avellaneda (E),45.0,,62,COMPA2037,6257,BARRACAS,Mezcla B
2021-07-30,Avellaneda (E),60.0,,61,COMPA1109,LE323,BARRACAS,Mezcla B
2021-07-30,Avellaneda (E),63.0,,40,COMPA1049,LE326,BARRACAS,Mezcla B
2021-07-30,Avellaneda (E),64.0,,62,COMPA1250,7308,BARRACAS,Mezcla B
2021-07-30,Avellaneda (E),76.0,,49,COMPA79,SINLE,BARRACAS,Mezcla B
2021-07-30,Avellaneda (E),77.0,,39,COMPA2143,SINLE,BARRACAS,Mezcla B
2021-07-30,Avellaneda (E),77.0,,19,COMPA2143,SINLE,BARRACAS,Mezcla B
2021-07-30,Avellaneda (E),79.0,,69,COMPA1123,LE342,BARRACAS,Mezcla B
2021-07-30,Avellaneda (E),79.0,,83,COMPA1123,LE342,BARRACAS,Mezcla B
2021-07-30,Avellaneda (E),85.0,,54,COMPA1247,LE348,BARRACAS,Mezcla B
2021-07-30,Avellaneda (E),88.0,,61,COMPA812,LE351,BARRACAS,Mezcla B
2021-07-30,Avellaneda (E),89.0,,23,COMPA810,LE1102,BARRACAS,Mezcla B
2021-07-30,Avellaneda (E),107.0,,48,COMPA774,6307,BARRACAS,Mezcla B
2021-07-30,Avellaneda (E),110.0,,58,COMPA1773,LE362,BARRACAS,Mezcla B
2021-07-30,Avellaneda (E),110.0,,33,COMPA1773,LE362,BARRACAS,Mezcla B
2021-07-30,Avellaneda (E),110.0,,55,COMPA1773,LE362,BARRACAS,Mezcla B
2021-07-30,Avellaneda (E),141.0,,15,COMPA2357,LE501,BARRACAS,Mezcla B
2021-07-30,Avellaneda (E),88.0,,77,COMPA812,LE351,BARRACAS,Chatarra
2021-07-30,Avellaneda (E),89.0,,11,COMPA810,LE1102,BARRACAS,Chatarra
2021-07-30,Avellaneda (B),31.0,,59,COMPA1527,2039,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),31.0,,67,COMPA1527,2039,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),31.0,,69,COMPA1527,2039,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),31.0,,78,COMPA1527,2039,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),31.0,,82,COMPA1527,2039,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),36.0,,15,COMPA1595,2051,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),44.0,,26,COMPA1425,6131,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),83.0,,41,COMPA676,LE346,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),93.0,,62,COMPA640,1985,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),93.0,,38,COMPA640,1985,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),93.0,,55,COMPA640,1985,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),103.0,,32,COMPA2311,LE,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),115.0,,18,COMPA1110,2030,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),121.0,,33,COMPA663,LE409,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),121.0,,53,COMPA663,LE409,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),122.0,,22,COMPA1767,LE410,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),129.0,,72,COMPA1793,2040,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),129.0,,77,COMPA1793,2040,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),139.0,,61,COMPA2375,LE451,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),139.0,,85,COMPA2375,LE451,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),143.0,,32,COMPA2354,LE1097,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),145.0,,71,COMPA2371,LE505,BARRACAS,Mezcla B
2021-07-30,Avellaneda (B),149.0,,49,COMPA2296,LE560,BARRACAS,Mezcla B
2021-07-30,R8,52.0,,44,COMPA2094,2660,BARRACAS,Mezcla B
2021-07-30,R8,24.0,,40,COMPA1026,2637,BARRACAS,Mezcla B
2021-07-30,R8,38.0,,28,COMPA1763,6195,BARRACAS,Mezcla B
2021-07-30,R16,13.0,,147,COMPA450,3033,BARRACAS,Mezcla B
2021-07-30,R16,27.0,,108,COMPA894,6790,BARRACAS,Papel Blanco B
2021-07-30,R16,31.0,,3,COMPA923,3052,BARRACAS,Papel Blanco B
2021-07-30,R16,34.0,,47,COMPA938,3055,BARRACAS,Papel Blanco B
2021-07-30,R16,39.0,,13,COMPA954,3061,BARRACAS,Papel Blanco B
2021-07-30,R16,57.0,,24,COMPA1591,3078,BARRACAS,Mezcla B
2021-07-30,R12,49.0,,14,COMPA1794,LE33,BARRACAS,Mezcla B
2021-07-30,R5,5.0,,34,COMPA593,2446,BARRACAS,Mezcla B
2021-07-30,R5,6.0,,20,COMPA606,2447,BARRACAS,Mezcla B
2021-07-30,R5,12.0,,32,COMPA1460,2468,BARRACAS,Mezcla B
2021-07-30,R5,15.0,,35,COMPA1577,2472,BARRACAS,Mezcla B
2021-07-30,R5,15.0,,59,COMPA1577,2472,BARRACAS,Mezcla B
2021-07-30,R5,18.0,,41,COMPA1649,2476,BARRACAS,Mezcla B
2021-07-30,R5,20.0,,24,COMPA1760,2479,BARRACAS,Mezcla B
2021-07-30,R5,23.0,,18,COMPA2086,2489,BARRACAS,Mezcla B
2021-07-30,R5,23.0,,74,COMPA2086,2489,BARRACAS,Mezcla B
2021-07-30,R5,23.0,,71,COMPA2086,2489,BARRACAS,Mezcla B
2021-07-30,R5,25.0,,38,COMPA1867,2484,BARRACAS,Mezcla B
2021-07-30,R5,25.0,,33,COMPA1867,2484,BARRACAS,Mezcla B
2021-07-30,R5,25.0,,25,COMPA1867,2484,BARRACAS,Mezcla B
2021-07-30,R5,18.0,,11,COMPA1649,2476,BARRACAS,Papel Blanco B
2021-07-30,R5,5.0,,15,COMPA593,2446,BARRACAS,Vidrio B
